"","CAS","substance","obs","obsstddev","airpollutanttype","FID_5kmbuf","BUFF_DIST","summary","mod","MPCAID","site"
"225","106-93-4","Ethylene Dibromide",NA,NA,"airtoxics",3,5,"Minimum",0.000236111319032152,"270370420","270370420"
"226","106-99-0","1,3-Butadiene",0.061225358,0.023896034,"airtoxics",3,5,"Minimum",0.0177639229671526,"270370420","270370420"
"227","106-99-0","1,3-Butadiene",0.061225358,0.023896034,"airtoxics",3,5,"Mean",0.0596159295011274,"270370420","270370420"
"228","106-99-0","1,3-Butadiene",0.061225358,0.023896034,"airtoxics",3,5,"Maximum",0.460943836686496,"270370420","270370420"
"229","107-06-2","Ethylene Dichloride",NA,NA,"airtoxics",3,5,"Maximum",0.057802693836274,"270370420","270370420"
"230","107-06-2","Ethylene Dichloride",NA,NA,"airtoxics",3,5,"Minimum",0.00324238087833806,"270370420","270370420"
"231","107-06-2","Ethylene Dichloride",NA,NA,"airtoxics",3,5,"Mean",0.0068291189112191,"270370420","270370420"
"232","108-05-4","Vinyl Acetate",0.707906682,0.358285689,"airtoxics",3,5,"Maximum",0.0070857601126224,"270370420","270370420"
"233","108-05-4","Vinyl Acetate",0.707906682,0.358285689,"airtoxics",3,5,"Minimum",0.0014960127610859,"270370420","270370420"
"234","108-05-4","Vinyl Acetate",0.707906682,0.358285689,"airtoxics",3,5,"Mean",0.00334305929878486,"270370420","270370420"
"235","108-67-8","1,3,5-Trimethylbenzene",NA,NA,"airtoxics",3,5,"Minimum",0.00017882824543624,"270370420","270370420"
"236","108-67-8","1,3,5-Trimethylbenzene",NA,NA,"airtoxics",3,5,"Maximum",0.00134998826798265,"270370420","270370420"
"237","108-67-8","1,3,5-Trimethylbenzene",NA,NA,"airtoxics",3,5,"Mean",0.000497793124530114,"270370420","270370420"
"238","108-88-3","Toluene",1.0704062,0.408708762,"airtoxics",3,5,"Maximum",16.7191671869933,"270370420","270370420"
"239","108-88-3","Toluene",1.0704062,0.408708762,"airtoxics",3,5,"Minimum",1.17371240718138,"270370420","270370420"
"240","108-88-3","Toluene",1.0704062,0.408708762,"airtoxics",3,5,"Mean",2.13128457394108,"270370420","270370420"
"241","108-90-7","Chlorobenzene",NA,NA,"airtoxics",3,5,"Maximum",0.154120432823772,"270370420","270370420"
"242","108-90-7","Chlorobenzene",NA,NA,"airtoxics",3,5,"Minimum",0.00372338373654315,"270370420","270370420"
"243","108-90-7","Chlorobenzene",NA,NA,"airtoxics",3,5,"Mean",0.0153264125398782,"270370420","270370420"
"244","110-54-3","N-Hexane",0.836371837,0.491988653,"airtoxics",3,5,"Mean",0.841309765431736,"270370420","270370420"
"245","110-54-3","N-Hexane",0.836371837,0.491988653,"airtoxics",3,5,"Minimum",0.424244260336441,"270370420","270370420"
"246","110-54-3","N-Hexane",0.836371837,0.491988653,"airtoxics",3,5,"Maximum",5.04764966379338,"270370420","270370420"
"247","110-82-7","Cyclohexane",0.165525078,0.11541653,"airtoxics",3,5,"Minimum",0.00604078433584858,"270370420","270370420"
"248","110-82-7","Cyclohexane",0.165525078,0.11541653,"airtoxics",3,5,"Maximum",0.0559813456689006,"270370420","270370420"
"249","110-82-7","Cyclohexane",0.165525078,0.11541653,"airtoxics",3,5,"Mean",0.0156660200989786,"270370420","270370420"
"250","120-82-1","1,2,4-Trichlorobenzene",NA,NA,"airtoxics",3,5,"Maximum",0.000196076252925614,"270370420","270370420"
"251","120-82-1","1,2,4-Trichlorobenzene",NA,NA,"airtoxics",3,5,"Mean",0.000142341482119876,"270370420","270370420"
"252","120-82-1","1,2,4-Trichlorobenzene",NA,NA,"airtoxics",3,5,"Minimum",0.000102189452110935,"270370420","270370420"
"253","127-18-4","Tetrachloroethylene",NA,0.061762524,"airtoxics",3,5,"Minimum",0.00749886268356548,"270370420","270370420"
"254","127-18-4","Tetrachloroethylene",NA,0.061762524,"airtoxics",3,5,"Maximum",0.838022216397658,"270370420","270370420"
"255","127-18-4","Tetrachloroethylene",NA,0.061762524,"airtoxics",3,5,"Mean",0.054721652130129,"270370420","270370420"
"256","1330-20-7","M/P Xylene",NA,8.5206155,"airtoxics",3,5,"Maximum",7.33058052774763,"270370420","270370420"
"257","1330-20-7","M/P Xylene",NA,8.5206155,"airtoxics",3,5,"Minimum",0.381613463643323,"270370420","270370420"
"258","1330-20-7","M/P Xylene",NA,8.5206155,"airtoxics",3,5,"Mean",0.917693682842179,"270370420","270370420"
"259","156-59-2","Cis-1,2-Dichloroethene",NA,NA,"airtoxics",3,5,"Maximum",0.00000055766945195046,"270370420","270370420"
"260","156-59-2","Cis-1,2-Dichloroethene",NA,NA,"airtoxics",3,5,"Minimum",0.000000242509500480992,"270370420","270370420"
"261","156-59-2","Cis-1,2-Dichloroethene",NA,NA,"airtoxics",3,5,"Mean",0.000000368864037517019,"270370420","270370420"
"262","1634-04-4","Methyl Tert-Butyl Ether",NA,NA,"airtoxics",3,5,"Maximum",0.000503633941329795,"270370420","270370420"
"263","1634-04-4","Methyl Tert-Butyl Ether",NA,NA,"airtoxics",3,5,"Mean",0.00010248056627516,"270370420","270370420"
"264","1634-04-4","Methyl Tert-Butyl Ether",NA,NA,"airtoxics",3,5,"Minimum",0.000036557771130763,"270370420","270370420"
"265","50-00-0","Formaldehyde",1.876522778,0.669156646,"airtoxics",3,5,"Minimum",1.04413079253358,"270370420","270370420"
"266","50-00-0","Formaldehyde",1.876522778,0.669156646,"airtoxics",3,5,"Maximum",3.97542717321929,"270370420","270370420"
"267","50-00-0","Formaldehyde",1.876522778,0.669156646,"airtoxics",3,5,"Mean",1.41941381886933,"270370420","270370420"
"268","56-23-5","Carbon Tetrachloride",0.492345185,0.080587029,"airtoxics",3,5,"Maximum",0.541318491278093,"270370420","270370420"
"269","56-23-5","Carbon Tetrachloride",0.492345185,0.080587029,"airtoxics",3,5,"Minimum",0.540046336087229,"270370420","270370420"
"270","56-23-5","Carbon Tetrachloride",0.492345185,0.080587029,"airtoxics",3,5,"Mean",0.540149577417619,"270370420","270370420"
"271","67-64-1","Acetone",2.555320784,0.923002086,"airtoxics",3,5,"Mean",0.13820055557435,"270370420","270370420"
"272","67-64-1","Acetone",2.555320784,0.923002086,"airtoxics",3,5,"Maximum",0.299133994281323,"270370420","270370420"
"273","67-64-1","Acetone",2.555320784,0.923002086,"airtoxics",3,5,"Minimum",0.0914468927486108,"270370420","270370420"
"274","67-66-3","Chloroform",0.179629515,0.367307097,"airtoxics",3,5,"Minimum",0.0102662589498568,"270370420","270370420"
"275","67-66-3","Chloroform",0.179629515,0.367307097,"airtoxics",3,5,"Mean",0.0284485563772458,"270370420","270370420"
"276","67-66-3","Chloroform",0.179629515,0.367307097,"airtoxics",3,5,"Maximum",0.116437824716535,"270370420","270370420"
"277","71-43-2","Benzene",0.50325283,0.213845427,"airtoxics",3,5,"Minimum",0.193462842918131,"270370420","270370420"
"278","71-43-2","Benzene",0.50325283,0.213845427,"airtoxics",3,5,"Mean",0.418002236855879,"270370420","270370420"
"279","71-43-2","Benzene",0.50325283,0.213845427,"airtoxics",3,5,"Maximum",2.13999519074658,"270370420","270370420"
"280","71-55-6","Methyl Chloroform",NA,0.025398088,"airtoxics",3,5,"Minimum",0.100626667909985,"270370420","270370420"
"281","71-55-6","Methyl Chloroform",NA,0.025398088,"airtoxics",3,5,"Mean",0.172738801246118,"270370420","270370420"
"282","71-55-6","Methyl Chloroform",NA,0.025398088,"airtoxics",3,5,"Maximum",0.321122262854539,"270370420","270370420"
"283","74-83-9","Bromomethane",NA,NA,"airtoxics",3,5,"Minimum",0.0294913584792325,"270370420","270370420"
"284","74-83-9","Bromomethane",NA,NA,"airtoxics",3,5,"Mean",0.0478133972836162,"270370420","270370420"
"285","74-83-9","Bromomethane",NA,NA,"airtoxics",3,5,"Maximum",0.0748863279254244,"270370420","270370420"
"286","74-87-3","Chloromethane",1.085849615,0.284921967,"airtoxics",3,5,"Minimum",1.09075787971601,"270370420","270370420"
"287","74-87-3","Chloromethane",1.085849615,0.284921967,"airtoxics",3,5,"Mean",1.10457743205758,"270370420","270370420"
"288","74-87-3","Chloromethane",1.085849615,0.284921967,"airtoxics",3,5,"Maximum",1.23144684113249,"270370420","270370420"
"289","7439-92-1","Lead",0.006816983,0.019265877,"airtoxics",3,5,"Mean",0.0027479116576168,"270370420","270370420"
"290","7439-92-1","Lead",0.006816983,0.019265877,"airtoxics",3,5,"Minimum",0.00136580661204433,"270370420","270370420"
"291","7439-92-1","Lead",0.006816983,0.019265877,"airtoxics",3,5,"Maximum",0.0059958435486418,"270370420","270370420"
"292","7439-96-5","Manganese",0.017586899,0.018667948,"airtoxics",3,5,"Minimum",0.00153444901521999,"270370420","270370420"
"293","7439-96-5","Manganese",0.017586899,0.018667948,"airtoxics",3,5,"Maximum",0.277149859817089,"270370420","270370420"
"294","7439-96-5","Manganese",0.017586899,0.018667948,"airtoxics",3,5,"Mean",0.00568376204871404,"270370420","270370420"
"295","7440-02-0","Nickel",NA,NA,"airtoxics",3,5,"Minimum",0.000626435564548406,"270370420","270370420"
"296","7440-02-0","Nickel",NA,NA,"airtoxics",3,5,"Maximum",0.0210409647114338,"270370420","270370420"
"297","7440-02-0","Nickel",NA,NA,"airtoxics",3,5,"Mean",0.00238026394440547,"270370420","270370420"
"298","7440-36-0","Antimony",NA,NA,"airtoxics",3,5,"Minimum",0.000198216233211578,"270370420","270370420"
"299","7440-36-0","Antimony",NA,NA,"airtoxics",3,5,"Mean",0.000257716352030138,"270370420","270370420"
"300","7440-36-0","Antimony",NA,NA,"airtoxics",3,5,"Maximum",0.00157171239608025,"270370420","270370420"
"301","7440-38-2","Arsenic",NA,0.000148492,"airtoxics",3,5,"Minimum",0.0000851955571495372,"270370420","270370420"
"302","7440-38-2","Arsenic",NA,0.000148492,"airtoxics",3,5,"Maximum",0.0117914037645706,"270370420","270370420"
"303","7440-38-2","Arsenic",NA,0.000148492,"airtoxics",3,5,"Mean",0.000239360925827641,"270370420","270370420"
"304","7440-39-3","Barium",0.010610646,0.002737239,"airtoxics",3,5,"Minimum",0.000111580870679973,"270370420","270370420"
"305","7440-39-3","Barium",0.010610646,0.002737239,"airtoxics",3,5,"Mean",0.000192589943192207,"270370420","270370420"
"306","7440-39-3","Barium",0.010610646,0.002737239,"airtoxics",3,5,"Maximum",0.000361107761818857,"270370420","270370420"
"307","7440-41-7","Beryllium",NA,NA,"airtoxics",3,5,"Maximum",0.000196936279321499,"270370420","270370420"
"308","7440-41-7","Beryllium",NA,NA,"airtoxics",3,5,"Mean",0.0000120154629888541,"270370420","270370420"
"309","7440-41-7","Beryllium",NA,NA,"airtoxics",3,5,"Minimum",0.00000602786352821554,"270370420","270370420"
"310","7440-43-9","Cadmium",NA,NA,"airtoxics",3,5,"Maximum",0.020506985206289,"270370420","270370420"
"311","7440-43-9","Cadmium",NA,NA,"airtoxics",3,5,"Mean",0.000255655590589797,"270370420","270370420"
"312","7440-43-9","Cadmium",NA,NA,"airtoxics",3,5,"Minimum",0.0000430270232746541,"270370420","270370420"
"313","7440-47-3","Chromium",NA,NA,"airtoxics",3,5,"Mean",0.000422023481329819,"270370420","270370420"
"314","7440-47-3","Chromium",NA,NA,"airtoxics",3,5,"Maximum",0.0189627419230855,"270370420","270370420"
"315","7440-47-3","Chromium",NA,NA,"airtoxics",3,5,"Minimum",0.000172956861871217,"270370420","270370420"
"316","7440-48-4","Cobalt",NA,NA,"airtoxics",3,5,"Minimum",0.000102643570289537,"270370420","270370420"
"317","7440-48-4","Cobalt",NA,NA,"airtoxics",3,5,"Mean",0.000225836693148377,"270370420","270370420"
"318","7440-48-4","Cobalt",NA,NA,"airtoxics",3,5,"Maximum",0.0112644928872874,"270370420","270370420"
"319","7440-50-8","Copper",0.104145592,0.160683166,"airtoxics",3,5,"Mean",0.000723264468963349,"270370420","270370420"
"320","7440-50-8","Copper",0.104145592,0.160683166,"airtoxics",3,5,"Maximum",0.0051809550471151,"270370420","270370420"
"321","7440-50-8","Copper",0.104145592,0.160683166,"airtoxics",3,5,"Minimum",0.000277898295255664,"270370420","270370420"
"322","7440-66-6","Zinc",0.028377126,0.031135495,"airtoxics",3,5,"Mean",0.00680644886009702,"270370420","270370420"
"323","7440-66-6","Zinc",0.028377126,0.031135495,"airtoxics",3,5,"Minimum",0.00218936284143714,"270370420","270370420"
"324","7440-66-6","Zinc",0.028377126,0.031135495,"airtoxics",3,5,"Maximum",0.0441464754675063,"270370420","270370420"
"325","7446-09-5","SulfurDioxide",2.13461354113663,2.57224645438631,"criteria",3,5,"Minimum",1.23120098191129,"270370420","270370420"
"326","7446-09-5","SulfurDioxide",2.13461354113663,2.57224645438631,"criteria",3,5,"Maximum",10.8997612046849,"270370420","270370420"
"327","7446-09-5","SulfurDioxide",2.13461354113663,2.57224645438631,"criteria",3,5,"Mean",3.09008214946777,"270370420","270370420"
"328","75-00-3","Chloroethane",NA,NA,"airtoxics",3,5,"Maximum",0.190220024045927,"270370420","270370420"
"329","75-00-3","Chloroethane",NA,NA,"airtoxics",3,5,"Minimum",0.000789410887896121,"270370420","270370420"
"330","75-00-3","Chloroethane",NA,NA,"airtoxics",3,5,"Mean",0.00859898002727016,"270370420","270370420"
"331","75-01-4","Vinyl Chloride",NA,NA,"airtoxics",3,5,"Minimum",0.00149567470371015,"270370420","270370420"
"332","75-01-4","Vinyl Chloride",NA,NA,"airtoxics",3,5,"Maximum",0.399080469318596,"270370420","270370420"
"333","75-01-4","Vinyl Chloride",NA,NA,"airtoxics",3,5,"Mean",0.0178089299655108,"270370420","270370420"
"334","75-07-0","Acetaldehyde",1.143996727,0.399919477,"airtoxics",3,5,"Maximum",5.31984938446054,"270370420","270370420"
"335","75-07-0","Acetaldehyde",1.143996727,0.399919477,"airtoxics",3,5,"Mean",1.47448829180831,"270370420","270370420"
"336","75-07-0","Acetaldehyde",1.143996727,0.399919477,"airtoxics",3,5,"Minimum",1.2951631571685,"270370420","270370420"
"337","75-09-2","Dichloromethane",0.320241346,0.081911253,"airtoxics",3,5,"Minimum",0.0163906817702291,"270370420","270370420"
"338","75-09-2","Dichloromethane",0.320241346,0.081911253,"airtoxics",3,5,"Mean",0.0765180262181111,"270370420","270370420"
"339","75-09-2","Dichloromethane",0.320241346,0.081911253,"airtoxics",3,5,"Maximum",1.35433351746621,"270370420","270370420"
"340","75-15-0","Carbon Disulfide",1.814084815,1.749706929,"airtoxics",3,5,"Minimum",0.00594440022951421,"270370420","270370420"
"341","75-15-0","Carbon Disulfide",1.814084815,1.749706929,"airtoxics",3,5,"Mean",0.0112081148487892,"270370420","270370420"
"342","75-15-0","Carbon Disulfide",1.814084815,1.749706929,"airtoxics",3,5,"Maximum",0.0929243714711902,"270370420","270370420"
"343","75-25-2","Bromoform",NA,NA,"airtoxics",3,5,"Mean",0.0100011798807584,"270370420","270370420"
"344","75-25-2","Bromoform",NA,NA,"airtoxics",3,5,"Maximum",0.0100016377586469,"270370420","270370420"
"345","75-25-2","Bromoform",NA,NA,"airtoxics",3,5,"Minimum",0.0100006962249513,"270370420","270370420"
"346","75-34-3","1,1-Dichloroethane",NA,NA,"airtoxics",3,5,"Minimum",0.000693057682966014,"270370420","270370420"
"347","75-34-3","1,1-Dichloroethane",NA,NA,"airtoxics",3,5,"Maximum",0.187113601915044,"270370420","270370420"
"348","75-34-3","1,1-Dichloroethane",NA,NA,"airtoxics",3,5,"Mean",0.00833354312897598,"270370420","270370420"
"349","75-35-4","1,1-Dichloroethylene",NA,NA,"airtoxics",3,5,"Maximum",0.221342621502588,"270370420","270370420"
"350","75-35-4","1,1-Dichloroethylene",NA,NA,"airtoxics",3,5,"Minimum",0.00081949329522224,"270370420","270370420"
"351","75-35-4","1,1-Dichloroethylene",NA,NA,"airtoxics",3,5,"Mean",0.00985786577362672,"270370420","270370420"
"352","7782-49-2","Selenium",NA,0.004036593,"airtoxics",3,5,"Mean",0.000409203625581269,"270370420","270370420"
"353","7782-49-2","Selenium",NA,0.004036593,"airtoxics",3,5,"Maximum",0.00513789848084939,"270370420","270370420"
"354","7782-49-2","Selenium",NA,0.004036593,"airtoxics",3,5,"Minimum",0.000294514260303187,"270370420","270370420"
"355","78-87-5","1,2-Dichloropropane",NA,NA,"airtoxics",3,5,"Maximum",0.0393348772367091,"270370420","270370420"
"356","78-87-5","1,2-Dichloropropane",NA,NA,"airtoxics",3,5,"Minimum",0.000180822726633778,"270370420","270370420"
"357","78-87-5","1,2-Dichloropropane",NA,NA,"airtoxics",3,5,"Mean",0.00205659692396281,"270370420","270370420"
"358","78-93-3","Methyl Ethyl Ketone",0.660617711,0.394484646,"airtoxics",3,5,"Minimum",0.0523646348057328,"270370420","270370420"
"359","78-93-3","Methyl Ethyl Ketone",0.660617711,0.394484646,"airtoxics",3,5,"Maximum",0.600304938440938,"270370420","270370420"
"360","78-93-3","Methyl Ethyl Ketone",0.660617711,0.394484646,"airtoxics",3,5,"Mean",0.137924707811902,"270370420","270370420"
"361","79-00-5","1,1,2-Trichloroethane",NA,NA,"airtoxics",3,5,"Minimum",0.000388519934181764,"270370420","270370420"
"362","79-00-5","1,1,2-Trichloroethane",NA,NA,"airtoxics",3,5,"Maximum",0.000391505002119624,"270370420","270370420"
"363","79-00-5","1,1,2-Trichloroethane",NA,NA,"airtoxics",3,5,"Mean",0.000389514454146738,"270370420","270370420"
"364","79-01-6","Trichloroethylene",NA,0.011398561,"airtoxics",3,5,"Minimum",0.0218086948308176,"270370420","270370420"
"365","79-01-6","Trichloroethylene",NA,0.011398561,"airtoxics",3,5,"Maximum",0.831310110043026,"270370420","270370420"
"366","79-01-6","Trichloroethylene",NA,0.011398561,"airtoxics",3,5,"Mean",0.0602193355203981,"270370420","270370420"
"367","79-34-5","1,1,2,2-Tetrachloroethane",NA,NA,"airtoxics",3,5,"Maximum",0.206971428687241,"270370420","270370420"
"368","79-34-5","1,1,2,2-Tetrachloroethane",NA,NA,"airtoxics",3,5,"Minimum",0.00162655054886796,"270370420","270370420"
"369","79-34-5","1,1,2,2-Tetrachloroethane",NA,NA,"airtoxics",3,5,"Mean",0.0100551657355395,"270370420","270370420"
"370","87-68-3","Hexachlorobutadiene",NA,NA,"airtoxics",3,5,"Mean",0.0000220127649892443,"270370420","270370420"
"371","87-68-3","Hexachlorobutadiene",NA,NA,"airtoxics",3,5,"Maximum",0.0000352451386198549,"270370420","270370420"
"372","87-68-3","Hexachlorobutadiene",NA,NA,"airtoxics",3,5,"Minimum",0.0000133156152315461,"270370420","270370420"
"373","95-63-6","1,2,4-Trimethylbenzene",NA,NA,"airtoxics",3,5,"Minimum",0.0106857113847682,"270370420","270370420"
"374","95-63-6","1,2,4-Trimethylbenzene",NA,NA,"airtoxics",3,5,"Mean",0.0368506484022096,"270370420","270370420"
"375","95-63-6","1,2,4-Trimethylbenzene",NA,NA,"airtoxics",3,5,"Maximum",0.210627164607094,"270370420","270370420"
"376","E17134099","NitrogenDioxide",16.8805013752388,9.86619715331459,"criteria",3,5,"Mean",19.1778992226467,"270370420","270370420"
"377","E17134099","NitrogenDioxide",16.8805013752388,9.86619715331459,"criteria",3,5,"Maximum",120.114467134696,"270370420","270370420"
"378","E17134099","NitrogenDioxide",16.8805013752388,9.86619715331459,"criteria",3,5,"Minimum",8.53783169235975,"270370420","270370420"
"379","100-41-4","Ethylbenzene",NA,NA,"airtoxics",5,5,"Minimum",0.107860710642868,"270370423","270370423"
"380","100-41-4","Ethylbenzene",NA,NA,"airtoxics",5,5,"Maximum",2.1962287833543,"270370423","270370423"
"381","100-41-4","Ethylbenzene",NA,NA,"airtoxics",5,5,"Mean",0.300143362588397,"270370423","270370423"
"382","100-42-5","Styrene",NA,NA,"airtoxics",5,5,"Minimum",0.0212119548886701,"270370423","270370423"
"383","100-42-5","Styrene",NA,NA,"airtoxics",5,5,"Mean",0.0304998100988806,"270370423","270370423"
"384","100-42-5","Styrene",NA,NA,"airtoxics",5,5,"Maximum",0.200011926882853,"270370423","270370423"
"385","100-44-7","Benzyl Chloride",NA,NA,"airtoxics",5,5,"Maximum",0.000186679039556742,"270370423","270370423"
"386","100-44-7","Benzyl Chloride",NA,NA,"airtoxics",5,5,"Mean",0.000164820635866016,"270370423","270370423"
"387","100-44-7","Benzyl Chloride",NA,NA,"airtoxics",5,5,"Minimum",0.000153484055137598,"270370423","270370423"
"388","10061-01-5","Cis-1,3-Dichloropropene",NA,NA,"airtoxics",5,5,"Maximum",0.000623082392849028,"270370423","270370423"
