SCC Code,Data Category Code,Short Desc,Level 1 Desc,Level 2 Desc,Level 3 Desc,Level 4 Desc,EI Sector
30504160,POINT,Clay processing: Kaolin /Bleaching,Industrial Processes,Mineral Products,Clay processing: Kaolin,Bleaching,Industrial Processes - NEC
30510296,POINT,Mineral Prods /Bulk Materials Storage Bins /Chemical: Specify in Comments,Industrial Processes,Mineral Products,Bulk Materials Storage Bins,Chemical: Specify in Comments,Industrial Processes - Storage and Transfer
30503341,POINT,Vermiculite /Conveying of Vermiculite Concentrate to Storage,Industrial Processes,Mineral Products,Vermiculite,Conveying of Vermiculite Concentrate to Storage,Industrial Processes - Storage and Transfer
30503351,POINT,Vermiculite /Exfoliation of Vermiculite Concentrate: Gas-fired Vertical Furnace,Industrial Processes,Mineral Products,Vermiculite,Exfoliation of Vermiculite Concentrate: Gas-fired Vertical Furnace,Industrial Processes - NEC
30503352,POINT,Vermiculite /Exfoliation of Vermiculite Concentrate: Oil-fired Vertical Furnace,Industrial Processes,Mineral Products,Vermiculite,Exfoliation of Vermiculite Concentrate: Oil-fired Vertical Furnace,Industrial Processes - NEC
30503361,POINT,Vermiculite /Product Grinding: Grinding of Exfoliated Vermiculite,Industrial Processes,Mineral Products,Vermiculite,Product Grinding: Grinding of Exfoliated Vermiculite,Industrial Processes - NEC
30503366,POINT,Vermiculite /Product Classifying: Air Classification of Exfoliated Vermiculite,Industrial Processes,Mineral Products,Vermiculite,Product Classifying: Air Classification of Exfoliated Vermiculite,Industrial Processes - NEC
30503401,POINT,Feldspar /Ball Mill,Industrial Processes,Mineral Products,Feldspar,Ball Mill,Industrial Processes - NEC
30503402,POINT,Feldspar /Dryer,Industrial Processes,Mineral Products,Feldspar,Dryer,Industrial Processes - NEC
30503501,POINT,Abrasive Grain Processing /Primary Crushing,Industrial Processes,Mineral Products,Abrasive Grain Processing,Primary Crushing,Industrial Processes - NEC
30503502,POINT,Abrasive Grain Processing /Secondary Crushing,Industrial Processes,Mineral Products,Abrasive Grain Processing,Secondary Crushing,Industrial Processes - NEC
30503503,POINT,Abrasive Grain Processing /Final Crushing,Industrial Processes,Mineral Products,Abrasive Grain Processing,Final Crushing,Industrial Processes - NEC
30503504,POINT,Abrasive Grain Processing /Crushed Grain Screening,Industrial Processes,Mineral Products,Abrasive Grain Processing,Crushed Grain Screening,Industrial Processes - NEC
30503505,POINT,Abrasive Grain Processing /Washing/Drying,Industrial Processes,Mineral Products,Abrasive Grain Processing,Washing/Drying,Industrial Processes - NEC
30503506,POINT,Abrasive Grain Processing /Final Screening,Industrial Processes,Mineral Products,Abrasive Grain Processing,Final Screening,Industrial Processes - NEC
30503507,POINT,Abrasive Grain Processing /Air Classification,Industrial Processes,Mineral Products,Abrasive Grain Processing,Air Classification,Industrial Processes - NEC
30503601,POINT,Bonded Abrasives Manuf /Mixing,Industrial Processes,Mineral Products,Bonded Abrasives Manufacturing,Mixing,Industrial Processes - NEC
30503602,POINT,Bonded Abrasives Manuf /Molding,Industrial Processes,Mineral Products,Bonded Abrasives Manufacturing,Molding,Industrial Processes - NEC
30503603,POINT,Bonded Abrasives Manuf /Steam Autoclaving,Industrial Processes,Mineral Products,Bonded Abrasives Manufacturing,Steam Autoclaving,Industrial Processes - NEC
30503604,POINT,Bonded Abrasives Manuf /Drying,Industrial Processes,Mineral Products,Bonded Abrasives Manufacturing,Drying,Industrial Processes - NEC
30503605,POINT,Bonded Abrasives Manuf /Firing or Curing,Industrial Processes,Mineral Products,Bonded Abrasives Manufacturing,Firing or Curing,Industrial Processes - NEC
30503606,POINT,Bonded Abrasives Manuf /Cooling,Industrial Processes,Mineral Products,Bonded Abrasives Manufacturing,Cooling,Industrial Processes - NEC
30503607,POINT,Bonded Abrasives Manuf /Final Machining,Industrial Processes,Mineral Products,Bonded Abrasives Manufacturing,Final Machining,Industrial Processes - NEC
30503701,POINT,Coated Abrasives Manuf /Printing of Backing,Industrial Processes,Mineral Products,Coated Abrasives Manufacturing,Printing of Backing,Industrial Processes - NEC
30503702,POINT,Coated Abrasives Manuf /Make Coat Application,Industrial Processes,Mineral Products,Coated Abrasives Manufacturing,Make Coat Application,Industrial Processes - NEC
30503703,POINT,Coated Abrasives Manuf /Grain Application,Industrial Processes,Mineral Products,Coated Abrasives Manufacturing,Grain Application,Industrial Processes - NEC
30503704,POINT,Coated Abrasives Manuf /Drying,Industrial Processes,Mineral Products,Coated Abrasives Manufacturing,Drying,Industrial Processes - NEC
30503705,POINT,Coated Abrasives Manuf /Size Coat Application,Industrial Processes,Mineral Products,Coated Abrasives Manufacturing,Size Coat Application,Industrial Processes - NEC
30503706,POINT,Coated Abrasives Manuf /Final Drying and Curing,Industrial Processes,Mineral Products,Coated Abrasives Manufacturing,Final Drying and Curing,Industrial Processes - NEC
30503707,POINT,Coated Abrasives Manuf /Roll Winding,Industrial Processes,Mineral Products,Coated Abrasives Manufacturing,Roll Winding,Industrial Processes - NEC
30503708,POINT,Coated Abrasives Manuf /Final Production,Industrial Processes,Mineral Products,Coated Abrasives Manufacturing,Final Production,Industrial Processes - NEC
30503811,POINT,Pulverized Mineral Processing /Coarse and Fine Grinding (Dry Mode),Industrial Processes,Mineral Products,Pulverized Mineral Processing,Coarse and Fine Grinding (Dry Mode),Industrial Processes - NEC
30503812,POINT,Pulverized Mineral Processing /Classification (Dry Mode),Industrial Processes,Mineral Products,Pulverized Mineral Processing,Classification (Dry Mode),Industrial Processes - NEC
30503813,POINT,Pulverized Mineral Processing /Product Storage,Industrial Processes,Mineral Products,Pulverized Mineral Processing,Product Storage,Industrial Processes - Storage and Transfer
30503814,POINT,Pulverized Mineral Processing /Product Packaging and Bulk Loading,Industrial Processes,Mineral Products,Pulverized Mineral Processing,Product Packaging and Bulk Loading,Industrial Processes - Storage and Transfer
30503831,POINT,Pulverized Mineral Processing /Coarse Grinding (Wet Mode),Industrial Processes,Mineral Products,Pulverized Mineral Processing,Coarse Grinding (Wet Mode),Industrial Processes - NEC
30503832,POINT,Pulverized Mineral Processing /Beneficiation via Flotation,Industrial Processes,Mineral Products,Pulverized Mineral Processing,Beneficiation via Flotation,Industrial Processes - NEC
30503833,POINT,Pulverized Mineral Processing /Fine Grinding (Wet Mode),Industrial Processes,Mineral Products,Pulverized Mineral Processing,Fine Grinding (Wet Mode),Industrial Processes - NEC
30503834,POINT,Pulverized Mineral Processing /Solids Concentrator (Wet Mode),Industrial Processes,Mineral Products,Pulverized Mineral Processing,Solids Concentrator (Wet Mode),Industrial Processes - NEC
30503835,POINT,Pulverized Mineral Processing /Flash Dryer,Industrial Processes,Mineral Products,Pulverized Mineral Processing,Flash Dryer,Industrial Processes - NEC
30503901,POINT,Pyrrhotite /Fluid Bed Roaster,Industrial Processes,Mineral Products,Pyrrhotite,Fluid Bed Roaster,Industrial Processes - NEC
30510297,POINT,Mineral Prods /Bulk Materials Storage Bins /Fertilizer: Specify in Comments,Industrial Processes,Mineral Products,Bulk Materials Storage Bins,Fertilizer: Specify in Comments,Industrial Processes - Storage and Transfer
30510298,POINT,Mineral Prods /Bulk Materials Storage Bins /Mineral: Specify in Comments,Industrial Processes,Mineral Products,Bulk Materials Storage Bins,Mineral: Specify in Comments,Industrial Processes - Storage and Transfer
30510299,POINT,Mineral Prods /Bulk Materials Storage Bins /Other Not Classified,Industrial Processes,Mineral Products,Bulk Materials Storage Bins,Other Not Classified,Industrial Processes - Storage and Transfer
30510301,POINT,Mineral Prods /Bulk Materials Open Stockpiles /Ammonium Sulfate,Industrial Processes,Mineral Products,Bulk Materials Open Stockpiles,Ammonium Sulfate,Industrial Processes - Storage and Transfer
30510302,POINT,Mineral Prods /Bulk Materials Open Stockpiles /Cement,Industrial Processes,Mineral Products,Bulk Materials Open Stockpiles,Cement,Industrial Processes - Storage and Transfer
30510303,POINT,Mineral Prods /Bulk Materials Open Stockpiles /Coal,Industrial Processes,Mineral Products,Bulk Materials Open Stockpiles,Coal,Industrial Processes - Storage and Transfer
30510304,POINT,Mineral Prods /Bulk Materials Open Stockpiles /Coke,Industrial Processes,Mineral Products,Bulk Materials Open Stockpiles,Coke,Industrial Processes - Storage and Transfer
30510305,POINT,Mineral Prods /Bulk Materials Open Stockpiles /Limestone,Industrial Processes,Mineral Products,Bulk Materials Open Stockpiles,Limestone,Industrial Processes - Storage and Transfer
30510306,POINT,Mineral Prods /Bulk Materials Open Stockpiles /Phosphate Rock,Industrial Processes,Mineral Products,Bulk Materials Open Stockpiles,Phosphate Rock,Industrial Processes - Storage and Transfer
30510307,POINT,Mineral Prods /Bulk Materials Open Stockpiles /Scrap Metal,Industrial Processes,Mineral Products,Bulk Materials Open Stockpiles,Scrap Metal,Industrial Processes - Storage and Transfer
30510308,POINT,Mineral Prods /Bulk Materials Open Stockpiles /Sulfur,Industrial Processes,Mineral Products,Bulk Materials Open Stockpiles,Sulfur,Industrial Processes - Storage and Transfer
30510309,POINT,Mineral Prods /Bulk Materials Open Stockpiles /Sand,Industrial Processes,Mineral Products,Bulk Materials Open Stockpiles,Sand,Industrial Processes - Storage and Transfer
30510310,POINT,Mineral Prods /Bulk Materials Open Stockpiles /Fluxes,Industrial Processes,Mineral Products,Bulk Materials Open Stockpiles,Fluxes,Industrial Processes - Storage and Transfer
30510396,POINT,Mineral Prods /Bulk Materials Open Stockpiles /Chemical: Specify in Comments,Industrial Processes,Mineral Products,Bulk Materials Open Stockpiles,Chemical: Specify in Comments,Industrial Processes - Storage and Transfer
30510397,POINT,Mineral Prods /Bulk Materials Open Stockpiles /Fertilizer: Specify in Comments,Industrial Processes,Mineral Products,Bulk Materials Open Stockpiles,Fertilizer: Specify in Comments,Industrial Processes - Storage and Transfer
30510398,POINT,Mineral Prods /Bulk Materials Open Stockpiles /Mineral: Specify in Comments,Industrial Processes,Mineral Products,Bulk Materials Open Stockpiles,Mineral: Specify in Comments,Industrial Processes - Storage and Transfer
30510399,POINT,Mineral Prods /Bulk Materials Open Stockpiles /Other Not Classified,Industrial Processes,Mineral Products,Bulk Materials Open Stockpiles,Other Not Classified,Industrial Processes - Storage and Transfer
30510401,POINT,Mineral Prods /Bulk Materials Unloading Op /Ammonium Sulfate,Industrial Processes,Mineral Products,Bulk Materials Unloading Operation,Ammonium Sulfate,Industrial Processes - Storage and Transfer
30510402,POINT,Mineral Prods /Bulk Materials Unloading Op /Cement,Industrial Processes,Mineral Products,Bulk Materials Unloading Operation,Cement,Industrial Processes - Storage and Transfer
30510403,POINT,Mineral Prods /Bulk Materials Unloading Op /Coal,Industrial Processes,Mineral Products,Bulk Materials Unloading Operation,Coal,Industrial Processes - Storage and Transfer
30510404,POINT,Mineral Prods /Bulk Materials Unloading Op /Coke,Industrial Processes,Mineral Products,Bulk Materials Unloading Operation,Coke,Industrial Processes - Storage and Transfer
30510405,POINT,Mineral Prods /Bulk Materials Unloading Op /Limestone,Industrial Processes,Mineral Products,Bulk Materials Unloading Operation,Limestone,Industrial Processes - Storage and Transfer
30510406,POINT,Mineral Prods /Bulk Materials Unloading Op /Phosphate Rock,Industrial Processes,Mineral Products,Bulk Materials Unloading Operation,Phosphate Rock,Industrial Processes - Storage and Transfer
30502102,POINT,Salt Mining /Granulation: Stack Dryer,Industrial Processes,Mineral Products,Salt Mining,Granulation: Stack Dryer,Industrial Processes - NEC
30502103,POINT,Salt Mining /Filtration: Vacuum Filter,Industrial Processes,Mineral Products,Salt Mining,Filtration: Vacuum Filter,Industrial Processes - NEC
30502104,POINT,Salt Mining /Crushing,Industrial Processes,Mineral Products,Salt Mining,Crushing,Industrial Processes - NEC
30502105,POINT,Salt Mining /Screening,Industrial Processes,Mineral Products,Salt Mining,Screening,Industrial Processes - NEC
30502106,POINT,Salt Mining /Conveying,Industrial Processes,Mineral Products,Salt Mining,Conveying,Industrial Processes - Storage and Transfer
30502201,POINT,Potash Production /Mine: Grinding/Drying,Industrial Processes,Mineral Products,Potash Production,Mine: Grinding/Drying,Industrial Processes - NEC
30502299,POINT,Potash Production /Other Not Classified,Industrial Processes,Mineral Products,Potash Production,Other Not Classified,Industrial Processes - NEC
30502401,POINT,Magnesium Carbonate /Mine/Process,Industrial Processes,Mineral Products,Magnesium Carbonate,Mine/Process,Industrial Processes - NEC
30502499,POINT,Magnesium Carbonate /Other Not Classified,Industrial Processes,Mineral Products,Magnesium Carbonate,Other Not Classified,Industrial Processes - NEC
30502501,POINT,Construction Sand & Gravel /Total Plant: General **,Industrial Processes,Mineral Products,Construction Sand and Gravel,Total Plant: General **,Industrial Processes - NEC
30502502,POINT,Construction Sand & Gravel /Aggregate Storage,Industrial Processes,Mineral Products,Construction Sand and Gravel,Aggregate Storage,Industrial Processes - Storage and Transfer
30502503,POINT,Construction Sand & Gravel /Material Transfer & Conveying,Industrial Processes,Mineral Products,Construction Sand and Gravel,Material Transfer and Conveying,Industrial Processes - Storage and Transfer
30502504,POINT,Construction Sand & Gravel /Hauling,Industrial Processes,Mineral Products,Construction Sand and Gravel,Hauling,Industrial Processes - Storage and Transfer
30502505,POINT,Construction Sand & Gravel /Pile Forming: Stacker,Industrial Processes,Mineral Products,Construction Sand and Gravel,Pile Forming: Stacker,Industrial Processes - Storage and Transfer
30502506,POINT,Construction Sand & Gravel /Bulk Loading,Industrial Processes,Mineral Products,Construction Sand and Gravel,Bulk Loading,Industrial Processes - Storage and Transfer
30502507,POINT,Construction Sand & Gravel /Storage Piles,Industrial Processes,Mineral Products,Construction Sand and Gravel,Storage Piles,Industrial Processes - Storage and Transfer
30502508,POINT,Construction Sand & Gravel /Dryer ** (See 3-05-027-20 thru -24 for Industrial Sand Dryers),Industrial Processes,Mineral Products,Construction Sand and Gravel,Dryer ** (See 3-05-027-20 thru -24 for Industrial Sand Dryers),Industrial Processes - NEC
30502509,POINT,Construction Sand & Gravel /Cooler ** (See 3-05-027-30 for Industrial Sand Coolers),Industrial Processes,Mineral Products,Construction Sand and Gravel,Cooler ** (See 3-05-027-30 for Industrial Sand Coolers),Industrial Processes - NEC
